time_step,dimension,predicted_value
836,0,4.375058694371744
836,1,4.919632197767703
836,2,-2.6852537221325923
836,3,-0.162234914190013
836,4,1.4010209149608925
836,5,7.664487078887291
836,6,-4.267652867896247
836,7,-1.5914480661101242
836,8,0.08736974236265685
836,9,1.1440433493833604
836,10,3.4266078236724784
836,11,7.848857032376565
836,12,0.02887171565654223
836,13,3.6761418129625314
836,14,4.826590091991175
836,15,4.005878645928994
836,16,2.667073977622838
836,17,-1.5965600248006089
836,18,3.7250589339952462
836,19,3.015677232273486
836,20,4.289738322645397
836,21,8.24819793921904
836,22,-0.5805392396577617
836,23,1.1033613695926274
836,24,3.659355451320101
836,25,5.8713711151933685
836,26,-2.9504130966173996
836,27,-3.9418721230484977
836,28,-0.1791973923726955
836,29,8.654449919077827
836,30,4.245943519636699
836,31,-1.62295803780221
836,32,2.3166601285822885
836,33,5.275957307476448
836,34,6.345873602834148
836,35,0.32625021771572227
836,36,-0.5465848446996888
836,37,4.959321684306929
836,38,8.26518236497958
836,39,2.129041411779095
838,0,3.7677123688045446
838,1,3.233843399410604
838,2,-3.032569357628926
838,3,1.206144403533405
838,4,2.619341667887179
838,5,6.776748354358305
838,6,-4.146290608853816
838,7,2.1739594816192644
838,8,1.101495609370497
838,9,1.929412814294021
838,10,4.9013994123975735
838,11,7.406557409974903
838,12,0.572183747725195
838,13,4.023661991403418
838,14,6.348030035398549
838,15,3.180257491644487
838,16,0.7833271266847333
838,17,-0.6798397497690336
838,18,3.8692340259710813
838,19,5.782684670779977
838,20,5.905679890550489
838,21,5.299858780896247
838,22,-2.108813682302199
838,23,2.0660090564602775
838,24,5.038789122044373
838,25,3.6432292634235117
838,26,-4.9598260547884445
838,27,-0.2804320560934239
838,28,-1.9011317471736278
838,29,7.809082229844792
838,30,3.8712750012889416
838,31,-2.957110299175352
838,32,2.3093389079246487
838,33,7.323362205182669
838,34,4.360642024111354
838,35,-2.3167356626184166
838,36,0.27464051904951553
838,37,5.166949786148952
838,38,9.287081080897702
838,39,1.9239268195524977
840,0,3.013992979950844
840,1,2.2560417186604838
840,2,-2.4376535865065465
840,3,1.585919954914018
840,4,4.201454056652689
840,5,5.473880903177204
840,6,-3.4073415468052795
840,7,3.633275236451326
840,8,3.2613608144952826
840,9,3.18696671873869
840,10,6.190350538975942
840,11,6.690587961358196
840,12,0.28600631052458647
840,13,4.449124218170061
840,14,7.1141336072486885
840,15,1.1187225830759575
840,16,0.17648293000036142
840,17,0.5753260074838247
840,18,4.075813398393348
840,19,8.238630520711224
840,20,5.2569583159068785
840,21,0.5820026458924451
840,22,-2.1036374629467174
840,23,2.162516221567726
840,24,6.129243740987616
840,25,0.1745748740401547
840,26,-4.199141636476705
840,27,1.5992968541490749
840,28,0.2607201820303928
840,29,7.609885599894795
840,30,2.2273801885664493
840,31,-3.6714351690007456
840,32,0.925676101543416
840,33,8.7906864340829
840,34,0.8029607324951207
840,35,-3.2983006223879796
840,36,0.10768519866983281
840,37,6.126306066242002
840,38,9.520390950324808
840,39,0.4581092392823774
842,0,3.852699604705146
842,1,2.3220794496426413
842,2,-1.808630561732102
842,3,1.6614592966971167
842,4,5.58639615128431
842,5,3.52083233916408
842,6,-2.7356549611473473
842,7,3.986341072695055
842,8,6.3454340726898195
842,9,4.84878758746039
842,10,6.600181166207447
842,11,4.384493632575374
842,12,-0.016782306660224594
842,13,4.795885360910931
842,14,7.1300279288800334
842,15,-1.0866833583907973
842,16,0.9320663630376267
842,17,1.5043971794560633
842,18,5.2617345285744275
842,19,9.11897315458255
842,20,0.6447122934911849
842,21,-1.8892255014448232
842,22,-1.0805177593372064
842,23,1.632478760528863
842,24,6.39026256526
842,25,-2.2520698012685565
842,26,-2.4939865073286875
842,27,1.3832937012164508
842,28,2.6636329231332034
842,29,7.464338126256673
842,30,-0.8931597802653761
842,31,-3.039678803559813
842,32,-1.1071314413462157
842,33,8.726493067349866
842,34,-0.7501555940131439
842,35,-1.9930706665504414
842,36,-0.7804809226837235
842,37,5.861620872048072
842,38,9.293650680787193
842,39,-1.282887887487829
844,0,5.131842008329465
844,1,2.769550715515252
844,2,-1.5680548758522483
844,3,1.712117217639012
844,4,6.481246182727747
844,5,1.5280659646119217
844,6,-2.2730669447898513
844,7,3.097077796671926
844,8,9.349471710703014
844,9,6.5720308440068
844,10,3.914010439908928
844,11,1.7717307575242396
844,12,0.516881520733017
844,13,5.170332304217558
844,14,6.261501591165868
844,15,-2.3606514845708926
844,16,2.3450739601401986
844,17,3.405243136119309
844,18,6.902552789812813
844,19,6.397959324332822
844,20,-4.060907387878482
844,21,0.6277445469777476
844,22,-0.42072777955505003
844,23,1.6860282528919628
844,24,6.237562453940016
844,25,-3.0374249649415948
844,26,-0.14398577724052375
844,27,1.273498873444663
844,28,4.144540761953182
844,29,6.297594323738551
844,30,-3.4714205685192736
844,31,-0.02529800919191927
844,32,-1.912922653586527
844,33,8.433038055032814
844,34,0.4765466549970262
844,35,-0.8057785550502965
844,36,-0.6679032956707327
844,37,5.27623032199772
844,38,8.840991023311018
844,39,-1.2789021137126646
846,0,5.8099352181494455
846,1,2.7902261398351897
846,2,-1.6929125121608417
846,3,1.7070641707439365
846,4,6.989252074851349
846,5,-0.2083758318492548
846,6,-1.5203160306495824
846,7,1.7769556727462064
846,8,11.152962281854851
846,9,5.577568262176719
846,10,-1.1487927564358165
846,11,1.6041863570193629
846,12,1.7950964560797211
846,13,5.8428305005341485
846,14,4.47306537810271
846,15,-2.7744806326600235
846,16,2.996358501708921
846,17,6.465130879289925
846,18,7.0544876596369726
846,19,-0.11580809502375855
846,20,-4.660917841896518
846,21,2.5276212626676995
846,22,1.63717356223582
846,23,2.4498756777268462
846,24,5.741221882343794
846,25,-2.624420446069633
846,26,1.7932791255624607
846,27,2.5854430680306866
846,28,5.205815570581112
846,29,3.897714935475058
846,30,-3.9344084592141297
846,31,2.893033480216241
846,32,0.9413910076489989
846,33,8.381474366859804
846,34,1.1671610612834296
846,35,-0.8374368115109152
846,36,-0.1481594150074606
846,37,5.172365373283153
846,38,8.601660219519122
846,39,-0.09847753948501725
848,0,5.687233207459675
848,1,2.0200321173029474
848,2,-1.7450442818136809
848,3,1.5277858789890295
848,4,7.238269048923011
848,5,-1.1295793494120434
848,6,-0.19223617202603915
848,7,1.360604780108417
848,8,11.479031620895574
848,9,1.3237910923043832
848,10,-3.4607748643922833
848,11,2.262513828639702
848,12,4.141372358899908
848,13,6.251993997517537
848,14,1.47375110231529
848,15,-2.7134723487702956
848,16,2.2195824199491554
848,17,8.712268257177243
848,18,2.797443104965352
848,19,-5.028852050593358
848,20,-2.6067357965898097
848,21,1.158161405086556
848,22,3.493751200126273
848,23,3.811870326985907
848,24,4.477429976966248
848,25,-1.9779986763807127
848,26,2.72439456372768
848,27,4.8178028474665915
848,28,5.350813281008545
848,29,0.503292397273245
848,30,-3.26218439523961
848,31,3.0933226323481997
848,32,5.193817234613842
848,33,7.35617038015403
848,34,-1.0721647749739458
848,35,-0.19064195648386417
848,36,0.3240318804463187
848,37,5.511248273451412
848,38,8.781052990779001
848,39,1.0834353018993625
850,0,4.9327229414288905
850,1,0.824422918425573
850,2,-1.224739867960065
850,3,1.093669290682423
850,4,6.978739828360957
850,5,-0.4599277471688894
850,6,0.9825449381653366
850,7,2.5423167977555474
850,8,11.21911197834995
850,9,-3.4011987640286083
850,10,-1.1607535513273088
850,11,1.5526433807957911
850,12,5.946205099096526
850,13,5.587172175730033
850,14,-1.6851908412856162
850,15,-1.5721046250603679
850,16,0.9915184151333571
850,17,8.749836309661177
850,18,-2.315019588222276
850,19,-3.701260291173191
850,20,-1.7295448295768432
850,21,0.2708478533817829
850,22,3.86206911228389
850,23,5.348442998614998
850,24,2.2536442366894702
850,25,-1.41084135260186
850,26,2.883429054680998
850,27,6.754955102382794
850,28,2.9255440481765747
850,29,-2.845586558036122
850,30,-1.9162573947523118
850,31,1.5068077800009025
850,32,7.070987394204644
850,33,4.661650936203134
850,34,-3.2024199840504903
850,35,1.629402703683317
850,36,1.4273405755501516
850,37,6.473743428291984
850,38,9.102017465013127
850,39,1.6736783836610423
852,0,4.471363293714545
852,1,0.6911183073383045
852,2,-0.5643139236017021
852,3,1.208793987508566
852,4,7.171961579188508
852,5,0.5088335711655888
852,6,1.6605356476751407
852,7,4.368433450728803
852,8,9.011521878325022
852,9,-4.697585782282028
852,10,3.0246587043095547
852,11,3.3158975446139154
852,12,6.68917414269758
852,13,2.7416721147810232
852,14,-3.6950127997003444
852,15,0.27584893659957777
852,16,1.017555727171802
852,17,8.477149200163666
852,18,-3.3477862238641145
852,19,0.4789597723090595
852,20,-1.277841342132267
852,21,0.12308537614833541
852,22,4.342384993633354
852,23,5.963979120410235
852,24,-0.07318699707584542
852,25,-0.8008764193819313
852,26,2.7138667173662423
852,27,7.480563406104804
852,28,-0.6065447790347007
852,29,-2.7314040592887467
852,30,-0.951558804141622
852,31,0.78566102851957
852,32,7.632377658543585
852,33,1.6901865305556927
852,34,-3.7098575402021314
852,35,2.323181513730227
852,36,4.3098377131756385
852,37,8.308705721875276
852,38,7.642783004350402
852,39,0.044593888566700324
854,0,5.044058117513467
854,1,1.6396195971293663
854,2,-0.10166391491132584
854,3,1.677447073476298
854,4,7.4346171798167555
854,5,1.534855072159019
854,6,2.063148032881645
854,7,5.838066421445909
854,8,5.764409138522108
854,9,-4.318787233398293
854,10,4.312966054707745
854,11,7.757227217788577
854,12,4.6742848089244475
854,13,-1.9237204592407773
854,14,-2.855435607006662
854,15,0.6148243545198447
854,16,2.363354270089022
854,17,7.911061893106517
854,18,-1.891631773611396
854,19,3.4752858398048723
854,20,0.2259991540862295
854,21,0.7138868184025853
854,22,4.9146711018804705
854,23,5.486993843017498
854,24,-2.000659879127622
854,25,0.34602902515295086
854,26,3.03023385707788
854,27,7.076011792454737
854,28,-2.8641937655105854
854,29,-0.24754096397126246
854,30,-0.45842416673395264
854,31,0.8245461483122339
854,32,7.746645071601428
854,33,-0.7196543411170566
854,34,-2.7906087230647856
854,35,1.1947830483181316
854,36,6.866371910482852
854,37,9.922524520303996
854,38,1.8036234094893486
854,39,-1.316983564357702
856,0,5.13956613187839
856,1,2.590739996843638
856,2,0.02474374173113366
856,3,2.2675152541997803
856,4,7.864927905599107
856,5,2.330841655036446
856,6,2.367013403330476
856,7,6.453224715442827
856,8,2.173162566211298
856,9,-4.0606595291574585
856,10,2.5973381231236674
856,11,9.9670300895594
856,12,-0.7536117520449541
856,13,-3.001753484138851
856,14,-1.4231647297185455
856,15,0.22326320091346413
856,16,3.2547341281427156
856,17,7.579219626411112
856,18,-0.018249133843585286
856,19,4.522817501687143
856,20,1.7619530867438509
856,21,1.514346854972041
856,22,5.581375286659248
856,23,3.8556303916171206
856,24,-3.0193545134407023
856,25,1.333032409797799
856,26,4.285103333920276
856,27,5.736996299941789
856,28,-3.3253487127442902
856,29,2.468277780597112
856,30,0.8686007863724294
856,31,1.549863822503878
856,32,7.581464677063254
856,33,-2.054306304940211
856,34,-0.7490638239777254
856,35,0.33603783456819714
856,36,7.669574456260404
856,37,7.992559100100856
856,38,-4.804971898677792
856,39,0.18875579578946122
858,0,6.130988378418637
858,1,2.6834244387523403
858,2,0.011559327330095903
858,3,2.828701757789426
858,4,8.503765109156081
858,5,2.7744322857814305
858,6,2.4495533360756188
858,7,6.10858338356245
858,8,-0.973266115383802
858,9,-3.0892075836454445
858,10,-0.21964459382819923
858,11,10.009716033196963
858,12,-2.4046929132382724
858,13,0.30773793623626733
858,14,-0.806316789119873
858,15,0.4032282394927974
858,16,3.9285325359557666
858,17,7.802767216242225
858,18,1.4458615454656942
858,19,4.468933129125363
858,20,2.8649477050674728
858,21,2.4073410091242837
858,22,5.845784899236018
858,23,1.4531010890660245
858,24,-3.0766158578571763
858,25,1.261539529332953
858,26,5.686666300737115
858,27,3.7533492893143077
858,28,-3.031450738957086
858,29,3.8395790856634897
858,30,3.252236451557306
858,31,2.8722388262615692
858,32,6.702761316721543
858,33,-2.319352210413618
858,34,1.473283107015996
858,35,1.4824638086604391
858,36,7.98649607867137
858,37,2.654410360332725
858,38,-7.263203258942482
858,39,0.7488072685671386
860,0,5.95238845299008
860,1,3.7052757446932985
860,2,-0.030997984983882954
860,3,3.1250846025943835
860,4,9.676869198177188
860,5,2.685473250886205
860,6,1.9648617629568281
860,7,4.975751192846354
860,8,-2.07041388093642
860,9,-0.3861645666238175
860,10,-1.2468802113249788
860,11,9.510318916230112
860,12,0.7434630581404488
860,13,2.091231927826991
860,14,-0.18509822160859157
860,15,1.3318222167122857
860,16,4.929600064482214
860,17,8.221364173972907
860,18,2.0170927362400732
860,19,4.281872381165128
860,20,3.392301878510198
860,21,3.426243225585017
860,22,5.221301817665806
860,23,-0.9487285599980493
860,24,-2.1713192351547024
860,25,0.14338728521390381
860,26,6.312912672280631
860,27,2.215613005723002
860,28,-2.391741583791296
860,29,3.585100689567144
860,30,5.6603763578060375
860,31,3.829035126517498
860,32,4.868042091132364
860,33,-2.0075360122206556
860,34,2.6572338092960646
860,35,4.130644961708489
860,36,7.101937839334482
860,37,-3.949033551025803
860,38,-5.266793906989154
860,39,-2.8134831001568985
862,0,3.605090802038891
862,1,5.817691986614746
862,2,0.17601723339684566
862,3,3.5799704139595265
862,4,10.2203499509309
862,5,1.5846671172389084
862,6,1.44653452668674
862,7,4.602268774185093
862,8,-1.6043739368469316
862,9,1.4045728421177064
862,10,0.2572725103195479
862,11,9.270374334168205
862,12,3.3624424877936354
862,13,0.6321919808856881
862,14,0.5199781717726916
862,15,2.061078395576541
862,16,6.5124330058859305
862,17,8.229244712328471
862,18,1.2704771410534592
862,19,3.9015099106995224
862,20,4.592588618672921
862,21,3.9840381001092036
862,22,3.4329866679117513
862,23,-2.241579666492643
862,24,-0.47753070509123097
862,25,-0.11211076603346933
862,26,6.45227928181278
862,27,1.5064833334753196
862,28,-1.9307945825719834
862,29,2.9828699281248645
862,30,7.874599316779296
862,31,4.205033007775135
862,32,1.7514573983959303
862,33,-1.4766073865399254
862,34,2.8467952846815985
862,35,6.343598260231966
862,36,2.737757422591812
862,37,-6.610284383412203
862,38,0.891731644888508
862,39,-3.87933579477419
864,0,3.1132429445657905
864,1,6.959609903787728
864,2,1.3483911934674264
864,3,4.241329601875515
864,4,9.99709121968107
864,5,-0.1414909521690747
864,6,1.6804245818717236
864,7,4.679664232222725
864,8,-0.4862716693684809
864,9,2.3611376144440355
864,10,2.902673764796824
864,11,9.264904220696792
864,12,2.094337211962989
864,13,-1.1095754188113514
864,14,1.2125207794769215
864,15,3.2998599910290283
864,16,8.311523177885151
864,17,6.572762236738481
864,18,-0.5505335335890017
864,19,4.163529458171104
864,20,6.234975244134464
864,21,3.425890297944523
864,22,1.0802468470717046
864,23,-2.0675597786734774
864,24,0.7501407378703591
864,25,0.8449866951899053
864,26,6.613401463851568
864,27,0.893483352811144
864,28,-1.435707329644656
864,29,2.2776764086530714
864,30,9.200365793506393
864,31,2.6054794777350816
864,32,-0.9186564418872691
864,33,-0.6244938807981393
864,34,2.708935665814135
864,35,6.789704590467963
864,36,-2.4312115764821995
864,37,-5.29331902582351
864,38,3.0170606189631437
864,39,-0.6029890931190285
866,0,3.998127133098541
866,1,7.468152941691865
866,2,2.7962236933610667
866,3,4.99166798545042
866,4,8.44945612784918
866,5,-1.5838214511724447
866,6,2.6520785835018543
866,7,5.220071973183853
866,8,0.5550101641847345
866,9,2.9117489316126433
866,10,5.592088003389333
866,11,8.038087615554609
866,12,-1.787029854844546
866,13,-0.4178426095450274
866,14,1.5122309763548032
866,15,5.06961952864385
866,16,9.441557962043081
866,17,1.9711464418094797
866,18,-1.726794164376441
866,19,4.140959528749146
866,20,7.886804239257683
866,21,1.1365768282976256
866,22,-0.22549446304169957
866,23,-1.1703758804006053
866,24,1.2531008014245002
866,25,2.3404705495367146
866,26,6.631507754068126
866,27,-0.1340904659363849
866,28,-0.712925557652586
866,29,1.8829769734369244
866,30,9.564278665330392
866,31,0.103224497246172
866,32,-1.2955049737351811
866,33,-0.0007387675876642796
866,34,3.0125539832414625
866,35,5.828250506528473
866,36,-5.5626546335596725
866,37,-2.413678190364375
866,38,1.7260091494531162
866,39,1.9339034986289303
868,0,5.944105495336227
868,1,7.774787852075778
868,2,3.439655290665608
868,3,5.117117962519776
868,4,5.880152997998762
868,5,-2.0787907059141433
868,6,3.407801985294739
868,7,6.3399038286987315
868,8,1.3164394745685466
868,9,3.4795935630816643
868,10,7.379401609294515
868,11,3.8771593654454377
868,12,-4.345581436779185
868,13,1.5924913691555627
868,14,2.805300931166341
868,15,6.856911107278035
868,16,7.528399534541608
868,17,-3.5307672435592146
868,18,-0.38937000842503244
868,19,3.4758168382851373
868,20,8.324942316905963
868,21,-1.0977557336648094
868,22,0.6473565516361884
868,23,-0.2700554106331475
868,24,1.6900452289938905
868,25,3.866109425636613
868,26,6.080966826885198
868,27,-1.3637207698622225
868,28,0.4271865285137705
868,29,2.3155544043462157
868,30,9.280746225763645
868,31,-1.4889250348780112
868,32,0.297739032921693
868,33,0.5576452780900694
868,34,3.60095175300523
868,35,4.045144165561524
868,36,-6.24611653131404
868,37,0.5697445172095399
868,38,1.7036812630255125
868,39,3.336621504758379
870,0,7.688918584917566
870,1,6.547106416140412
870,2,2.6974969126177677
870,3,4.992220841731819
870,4,3.728051092783411
870,5,-1.6939578179002892
870,6,3.0225106765249157
870,7,8.108543616889566
870,8,2.436930937675343
870,9,4.02928867407862
870,10,7.020877818937526
870,11,-1.4148715662905487
870,12,-3.5984104400425014
870,13,0.7500681267454875
870,14,5.351931874298879
870,15,8.16945431015659
870,16,0.6536440285816715
870,17,-5.57648068652753
870,18,0.32967188818703674
870,19,4.495357723968064
870,20,7.9305770553543145
870,21,-1.7957773575428309
870,22,2.566642762619635
870,23,1.145219280600206
870,24,2.3288590741375907
870,25,5.382539185068381
870,26,4.1481588814109704
870,27,-2.346926123957587
870,28,1.7168212167889354
870,29,3.8576904801629883
870,30,8.716058691672176
870,31,-1.8398260852923414
870,32,2.2792608166215267
870,33,1.9628974976530393
870,34,4.319386277892373
870,35,2.141414569945171
870,36,-5.688959704843473
870,37,1.5588371791952094
870,38,3.5889205830209905
870,39,4.813659081878262
872,0,8.011979778363898
872,1,3.3522522926571234
872,2,1.6062814559243979
872,3,4.8282127323524495
872,4,2.4690716682442053
872,5,-1.342582801904886
872,6,2.668978678437056
872,7,9.368294128782969
872,8,3.8353033636804215
872,9,3.538438290130074
872,10,4.816635483129439
872,11,-4.078917886789113
872,12,-0.7756823510237425
872,13,-0.34786762387668274
872,14,5.674887737290692
872,15,6.528201361944229
872,16,-5.712535527245835
872,17,-1.8937754016959625
872,18,-1.6915492914451025
872,19,4.0719729984474915
872,20,7.4566144914016235
872,21,-1.6559314539631043
872,22,4.041461786378275
872,23,3.3103029626544878
872,24,3.333117684828599
872,25,5.793548509251168
872,26,1.645513686713952
872,27,-2.4222241641552293
872,28,1.821149990081285
872,29,6.074140258059407
872,30,6.752511084231653
872,31,-2.33049339551179
872,32,3.7258144317974846
872,33,4.394951205407505
872,34,3.877017272023244
872,35,-0.6648704262136238
872,36,-4.581150236457359
872,37,0.33378377439570617
872,38,5.177549860712528
872,39,8.149689326551558
874,0,3.8963917579739986
874,1,-1.1282843486705312
874,2,1.9348021643144797
874,3,5.326427460758888
874,4,1.639444164194075
874,5,-0.9451495227989486
874,6,2.3233624741899472
874,7,10.50649911256412
874,8,4.3163625061356825
874,9,1.458405969165198
874,10,3.074508135842378
874,11,-3.7386847266389727
874,12,1.48523056973441
874,13,0.9169303256995344
874,14,5.887022467268429
874,15,2.9794817218699925
874,16,-6.8141512426176645
874,17,2.811711708182308
874,18,0.011694133710785426
874,19,3.5987833887297973
874,20,7.5957162675142165
874,21,-0.1894153121944776
874,22,4.718491200641104
874,23,5.767044186903531
874,24,4.10127250365483
874,25,4.455364348322539
874,26,-0.6905986289665682
874,27,-1.5758956005282005
874,28,1.1693015490896141
874,29,7.351548014224914
874,30,4.220990221405238
874,31,-2.7936094540614267
874,32,4.067399988141023
874,33,6.740591485937052
874,34,1.172502738159954
874,35,-2.221277017707178
874,36,-2.877330117443072
874,37,-1.3266909682509733
874,38,4.655705462427908
874,39,11.511726627847494
876,0,-1.735920938207419
876,1,-1.0025414109889343
876,2,1.7993484379087847
876,3,6.0838633594149645
876,4,0.7997834261534478
876,5,-0.48571776373811737
876,6,2.2004568538687757
876,7,11.196129103904322
876,8,2.633115785638401
876,9,-0.6263184411832088
876,10,3.309836510823061
876,11,-2.105960094976667
876,12,2.405372935548903
876,13,3.2967295724487427
876,14,5.74880360991393
876,15,-1.2866108876152236
876,16,-5.618668068037671
876,17,2.6609859010251373
876,18,3.888910821286914
876,19,4.830981840984595
876,20,7.034122074541754
876,21,1.1404386868946355
876,22,5.020002856690966
876,23,7.517128187125483
876,24,3.322923112254026
876,25,1.8692626492054176
876,26,-1.3587483941476972
876,27,-0.43510939520686087
876,28,1.0119587422973406
876,29,7.797429906665586
876,30,1.7688353631015976
876,31,-2.8394090728379653
876,32,3.243499536429028
876,33,7.701882694304858
876,34,-1.9657592239747952
876,35,-0.7574689094094971
876,36,-1.6380154137463898
876,37,-1.6037606699030829
876,38,2.8294574131704846
876,39,12.10798395257419
878,0,-2.54394401591363
878,1,2.2233532928424307
878,2,2.949206568636147
878,3,6.193959781884998
878,4,0.10324157937114292
878,5,0.14679881750276874
878,6,2.5692728209914555
878,7,11.18347658994994
878,8,-0.25661749925801747
878,9,-0.6703209882522261
878,10,3.9301751215945178
878,11,0.07657201988638329
878,12,2.8933916680310228
878,13,5.2007948085016205
878,14,3.514854947260444
878,15,-4.470595792970605
878,16,-3.2325960352736254
878,17,-0.20159898492951678
878,18,5.486531082822692
878,19,7.474115471096331
878,20,4.988458574054602
878,21,1.3362544214807914
878,22,5.5252510991086154
878,23,7.910565163160995
878,24,0.6333147102831482
878,25,0.7012814733031043
878,26,-0.7086055127579018
878,27,0.35358027637183725
878,28,1.6628206128853158
878,29,7.874820877612308
878,30,-0.5052932006730149
878,31,-2.0794552847686
878,32,1.977179850310765
878,33,7.762701112487457
878,34,-2.3875923676216755
878,35,2.1531953892458606
878,36,-0.6118568321417313
878,37,-0.8777238464387545
878,38,1.7368314140946783
878,39,11.460477394711345
880,0,-0.38634876267638585
880,1,3.774469634654233
880,2,5.9017154859313505
880,3,4.411531246929921
880,4,-1.1846493564788205
880,5,0.8189121831067943
880,6,3.5261626091400475
880,7,10.421446593165335
880,8,-2.2149594607717793
880,9,0.6800739067144698
880,10,4.350708585983296
880,11,1.8641930983340085
880,12,3.700860686944921
880,13,5.761960765885462
880,14,-0.09086029675129437
880,15,-4.098232006059127
880,16,-1.2798127407031563
880,17,-1.127126076677199
880,18,4.569619459149438
880,19,9.319738019651227
880,20,1.6430608317082864
880,21,1.0054418474086764
880,22,6.031065459797598
880,23,7.091277092856635
880,24,-2.1664751955901136
880,25,1.7690114619176645
880,26,0.1532405402864857
880,27,1.0009129212498253
880,28,2.7351995628786536
880,29,7.239970128920089
880,30,-2.0511429876891984
880,31,-0.4504929516367783
880,32,1.6639856370572754
880,33,7.469378658490798
880,34,0.024976865588085873
880,35,3.840586446189743
880,36,0.6596357779471603
880,37,0.24261329833168743
880,38,1.8011850858013134
880,39,10.585522502381954
882,0,1.9759302791726188
882,1,3.8518908738290323
882,2,6.823440003056057
882,3,1.3081233882527379
882,4,-1.7928053937763864
882,5,1.256274299623435
882,6,5.131315167804617
882,7,8.471919947535506
882,8,-3.600951419517649
882,9,2.66435220242342
882,10,5.693945617051756
882,11,3.484709380767326
882,12,4.139686922683138
882,13,4.283924626412558
882,14,-2.8436004161621327
882,15,-2.0434154440928993
882,16,-0.5330024038475176
882,17,-0.8482196032670248
882,18,3.850683255102757
882,19,9.807970701505582
882,20,-0.46564953616662663
882,21,1.5225430367936452
882,22,6.851354488615798
882,23,4.667184720095186
882,24,-3.274569539432069
882,25,3.669154460320151
882,26,2.058635533834007
882,27,1.7113994032841382
882,28,3.9555983740573892
882,29,6.04116492432725
882,30,-2.896004107313406
882,31,1.4594582338369122
882,32,2.8151420088524346
882,33,7.636008597341652
882,34,1.998518290532809
882,35,3.5286640994493004
882,36,1.1512173664283867
882,37,0.8524732938104138
882,38,2.888229764643386
882,39,10.436947815580094
884,0,2.5225386198550153
884,1,3.3112636339811266
884,2,6.078311978495782
884,3,-1.1749756690466888
884,4,-0.827530029824503
884,5,1.1374628987014832
884,6,6.365051759027391
884,7,5.556962970408616
884,8,-4.2950978132888045
884,9,3.175225746603624
884,10,8.280215049504989
884,11,4.3004309906940765
884,12,3.0167548109385827
884,13,2.0757569228875603
884,14,-3.2592965309484336
884,15,-0.057995965599354826
884,16,0.04952598161783839
884,17,-0.13480315461143727
884,18,3.7603127554227704
884,19,9.466900994913855
884,20,-1.3166549523671582
884,21,2.3546694215743917
884,22,7.687680154431373
884,23,1.3483369540835002
884,24,-3.140432786604029
884,25,3.982245288887138
884,26,4.659568902379291
884,27,2.4445836622889434
884,28,4.655519832932568
884,29,4.108919336859293
884,30,-2.998985486169656
884,31,2.3753622656833953
884,32,5.390058037650938
884,33,7.6843769770329216
884,34,1.8363712818159046
884,35,2.6548333231781633
884,36,1.527580195902877
884,37,1.6113014566578239
884,38,4.439289066631525
884,39,10.626389880583364
886,0,0.6425554214257072
886,1,2.942643971469111
886,2,5.25594260621956
886,3,-1.9703395154917163
886,4,0.6913181010251629
886,5,1.767255059182193
886,6,6.994855942464096
886,7,2.0238960663339975
886,8,-4.631464050271713
886,9,1.206212263476557
886,10,10.234114538006905
886,11,4.033291659955732
886,12,0.33802345683797674
886,13,1.4637005143247592
886,14,-2.380787302079528
886,15,1.015418851791562
886,16,0.9707081513331695
886,17,0.8018791497726347
886,18,4.4152448625269765
886,19,8.637638515257049
886,20,-1.562437532999061
886,21,3.054677323883339
886,22,7.968324440389186
886,23,-2.029209657666753
886,24,-1.8634611084419686
886,25,2.866677537051374
886,26,6.818498355724993
886,27,3.5732272089602746
886,28,4.135912051009794
886,29,1.9804543513510573
886,30,-2.606757050754075
886,31,1.9276873520760895
886,32,7.810781697457469
886,33,6.742779018337442
886,34,-0.43648094111690594
886,35,2.7324808489021213
886,36,2.4857282062077983
886,37,2.767114456503539
886,38,6.520044082109083
886,39,10.119717081967478
888,0,-2.201175665815481
888,1,3.6347375098237604
888,2,5.189716008920882
888,3,-1.9585293143940605
888,4,1.87341712369233
888,5,3.492809787575412
888,6,6.69518002655384
888,7,-1.9031750985428444
888,8,-3.3348139540646446
888,9,-2.17633375910612
888,10,9.643397095615088
888,11,4.018368876985898
888,12,-2.009777362195723
888,13,2.5595971948368175
888,14,-0.9376754249489446
888,15,1.7473485074868005
888,16,2.0499375690776502
888,17,2.0064609153260355
888,18,5.5785408840477135
888,19,7.093795764418798
888,20,-1.8959385268664248
888,21,3.5486129444497885
888,22,7.492702870249826
888,23,-4.016588851785067
888,24,0.6458139997033134
888,25,2.765358690881156
888,26,8.110187000073136
888,27,4.37444627093182
888,28,2.002424843534827
888,29,0.6454630503005332
888,30,-1.8041202610499576
888,31,0.9748035408280957
888,32,8.924822136285002
888,33,4.411481915464965
888,34,-2.4964884432881074
888,35,3.4938636975600463
888,36,4.61246402453207
888,37,4.737654905545032
888,38,8.395272007820799
888,39,6.56623950065563
890,0,-2.919779374488587
890,1,3.1768034922266395
890,2,5.345060973901814
890,3,-1.9178169884358491
890,4,2.334641826292074
890,5,5.952624770482779
890,6,4.275137639172457
890,7,-4.674605610992927
890,8,0.39068622898129335
890,9,-2.9663634786890825
890,10,7.589936983447351
890,11,4.162488316673234
890,12,-3.0635866430559107
890,13,3.8536150605799664
890,14,1.0767968564777388
890,15,2.3750060918057754
